order_item_id,order_id,product_id,quantity,unit_price,discount_pct,customer_id,order_date,order_status,sales_channel,customer_name,email,city,state,signup_date,customer_segment,product_name,category,brand,cost_price,list_price,gross,discount,net,cost,profit,margin_pct
20711,10211,21,1,4720,0,11,2026-03-25,Placed,Web,Customer 11,customer11@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 21,Electronics,Aster,957.0,1272.81,4720,0.0,4720.0,957.0,3763.0,79.72
20712,10212,28,2,4857,5,12,2026-04-03,Paid,Mobile,Customer 12,customer12@example.com,Kochi,Kerala,2026-04-10,Standard,Product 28,Sports,Cobalt,1216.0,1520.0,9714,485.70000000000005,9228.3,2432.0,6796.299999999999,73.65
20713,10213,35,3,4994,10,13,2026-05-08,Shipped,Store,Customer 13,customer13@example.com,Chennai,Tamil Nadu,2026-05-13,Premium,Product 35,Fashion,Evergreen,1475.0,2197.75,14982,1498.2,13483.8,4425.0,9058.8,67.18
20714,10214,42,4,5131,15,14,2026-06-13,Delivered,Web,Customer 14,customer14@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 42,Home,BluePeak,1734.0,2444.94,20524,3078.6,17445.4,6936.0,10509.400000000001,60.24
20716,10216,6,1,5405,0,16,2026-08-23,Placed,Store,Customer 16,customer16@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 6,Electronics,Aster,402.0,566.82,5405,0.0,5405.0,402.0,5003.0,92.56
20717,10217,13,2,5542,5,17,2026-01-01,Paid,Web,Customer 17,customer17@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 13,Sports,Cobalt,661.0,879.13,11084,554.2,10529.8,1322.0,9207.8,87.45
20718,10218,20,3,5679,10,18,2026-02-06,Shipped,Mobile,Customer 18,customer18@example.com,Kochi,Kerala,2026-02-01,Standard,Product 20,Fashion,Evergreen,920.0,1150.0,17037,1703.7,15333.3,2760.0,12573.3,82.0
20719,10219,27,4,5816,15,19,2026-03-11,Delivered,Store,Customer 19,customer19@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 27,Home,BluePeak,1179.0,1756.71,23264,3489.6,19774.4,4716.0,15058.400000000001,76.15
20721,10221,41,1,6090,0,21,2026-05-21,Placed,Mobile,Customer 21,customer21@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 41,Electronics,Aster,1697.0,2257.01,6090,0.0,6090.0,1697.0,4393.0,72.13
20722,10222,48,2,6227,5,22,2026-06-26,Paid,Store,Customer 22,customer22@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 48,Sports,Cobalt,1956.0,2445.0,12454,622.7,11831.3,3912.0,7919.299999999999,66.94
20723,10223,5,3,6364,10,23,2026-07-04,Shipped,Web,Customer 23,customer23@example.com,Pune,Maharashtra,2026-07-16,Corporate,Product 5,Fashion,Evergreen,365.0,485.45,19092,1909.2,17182.8,1095.0,16087.8,93.63
20724,10224,12,4,6501,15,24,2026-08-09,Delivered,Mobile,Customer 24,customer24@example.com,Kochi,Kerala,2026-08-19,Standard,Product 12,Home,BluePeak,624.0,780.0,26004,3900.6,22103.4,2496.0,19607.4,88.71
20726,10226,26,1,575,0,26,2026-02-19,Placed,Web,Customer 26,customer26@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 26,Electronics,Aster,1142.0,1610.22,575,0.0,575.0,1142.0,-567.0,-98.61
20727,10227,33,2,712,5,27,2026-03-24,Paid,Mobile,Customer 27,customer27@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 33,Sports,Cobalt,1401.0,1863.33,1424,71.2,1352.8,2802.0,-1449.2,-107.13
20728,10228,40,3,849,10,28,2026-04-02,Shipped,Store,Customer 28,customer28@example.com,Mumbai,Maharashtra,2026-04-04,Premium,Product 40,Fashion,Evergreen,1660.0,2075.0,2547,254.70000000000002,2292.3,4980.0,-2687.7,-117.25
20729,10229,47,4,986,15,29,2026-05-07,Delivered,Web,Customer 29,customer29@example.com,Pune,Maharashtra,2026-05-07,Corporate,Product 47,Home,BluePeak,1919.0,2859.31,3944,591.6,3352.4,7676.0,-4323.6,-128.97
20731,10231,11,1,1260,0,31,2026-07-17,Placed,Store,Customer 31,customer31@example.com,Chennai,Tamil Nadu,2026-07-13,Premium,Product 11,Electronics,Aster,587.0,874.63,1260,0.0,1260.0,587.0,673.0,53.41
20732,10232,18,2,1397,5,32,2026-08-22,Paid,Web,Customer 32,customer32@example.com,Bengaluru,Karnataka,2026-08-16,Corporate,Product 18,Sports,Cobalt,846.0,1192.86,2794,139.70000000000002,2654.3,1692.0,962.3000000000002,36.25
20733,10233,25,3,1534,10,33,2026-01-27,Shipped,Mobile,Customer 33,customer33@example.com,Hyderabad,Telangana,2026-01-19,Standard,Product 25,Fashion,Evergreen,1105.0,1469.65,4602,460.20000000000005,4141.8,3315.0,826.8000000000002,19.96
20734,10234,32,4,1671,15,34,2026-02-05,Delivered,Store,Customer 34,customer34@example.com,Mumbai,Maharashtra,2026-02-22,Premium,Product 32,Home,BluePeak,1364.0,1705.0,6684,1002.5999999999999,5681.4,5456.0,225.39999999999964,3.97
20736,10236,46,1,1945,0,36,2026-04-15,Placed,Mobile,Customer 36,customer36@example.com,Kochi,Kerala,2026-04-01,Standard,Product 46,Electronics,Aster,1882.0,2653.62,1945,0.0,1945.0,1882.0,63.0,3.24
20737,10237,3,2,2082,5,37,2026-05-20,Paid,Store,Customer 37,customer37@example.com,Chennai,Tamil Nadu,2026-05-04,Premium,Product 3,Sports,Cobalt,291.0,433.59,4164,208.20000000000002,3955.8,582.0,3373.8,85.29
20738,10238,10,3,2219,10,38,2026-06-25,Shipped,Web,Customer 38,customer38@example.com,Bengaluru,Karnataka,2026-06-07,Corporate,Product 10,Fashion,Evergreen,550.0,775.5,6657,665.7,5991.3,1650.0,4341.3,72.46
20739,10239,17,4,2356,15,39,2026-07-03,Delivered,Mobile,Customer 39,customer39@example.com,Hyderabad,Telangana,2026-07-10,Standard,Product 17,Home,BluePeak,809.0,1075.97,9424,1413.6,8010.4,3236.0,4774.4,59.6
20741,10241,31,1,2630,0,41,2026-01-13,Placed,Web,Customer 41,customer41@example.com,Pune,Maharashtra,2026-01-16,Corporate,Product 31,Electronics,Aster,1327.0,1977.23,2630,0.0,2630.0,1327.0,1303.0,49.54
20742,10242,38,2,2767,5,42,2026-02-18,Paid,Mobile,Customer 42,customer42@example.com,Kochi,Kerala,2026-02-19,Standard,Product 38,Sports,Cobalt,1586.0,2236.26,5534,276.7,5257.3,3172.0,2085.3,39.66
20743,10243,45,3,2904,10,43,2026-03-23,Shipped,Store,Customer 43,customer43@example.com,Chennai,Tamil Nadu,2026-03-22,Premium,Product 45,Fashion,Evergreen,1845.0,2453.85,8712,871.2,7840.8,5535.0,2305.8,29.41
20744,10244,2,4,3041,15,44,2026-04-01,Delivered,Web,Customer 44,customer44@example.com,Bengaluru,Karnataka,2026-04-25,Corporate,Product 2,Home,BluePeak,254.0,358.14,12164,1824.6,10339.4,1016.0,9323.4,90.17
20746,10246,16,1,3315,0,46,2026-06-11,Placed,Store,Customer 46,customer46@example.com,Mumbai,Maharashtra,2026-06-04,Premium,Product 16,Electronics,Aster,772.0,965.0,3315,0.0,3315.0,772.0,2543.0,76.71
20747,10247,23,2,3452,5,47,2026-07-16,Paid,Web,Customer 47,customer47@example.com,Pune,Maharashtra,2026-07-07,Corporate,Product 23,Sports,Cobalt,1031.0,1536.19,6904,345.20000000000005,6558.8,2062.0,4496.8,68.56
20748,10248,30,3,3589,10,48,2026-08-21,Shipped,Mobile,Customer 48,customer48@example.com,Kochi,Kerala,2026-08-10,Standard,Product 30,Fashion,Evergreen,1290.0,1818.9,10767,1076.7,9690.3,3870.0,5820.299999999999,60.06
20749,10249,37,4,3726,15,49,2026-01-26,Delivered,Store,Customer 49,customer49@example.com,Chennai,Tamil Nadu,2026-01-13,Premium,Product 37,Home,BluePeak,1549.0,2060.17,14904,2235.6,12668.4,6196.0,6472.4,51.09
20751,10251,1,1,4000,0,51,2026-03-09,Placed,Mobile,Customer 51,customer51@example.com,Hyderabad,Telangana,2026-03-19,Standard,Product 1,Electronics,Aster,217.0,288.61,4000,0.0,4000.0,217.0,3783.0,94.58
20752,10252,8,2,4137,5,52,2026-04-14,Paid,Store,Customer 52,customer52@example.com,Mumbai,Maharashtra,2026-04-22,Premium,Product 8,Sports,Cobalt,476.0,595.0,8274,413.70000000000005,7860.3,952.0,6908.3,87.89
20753,10253,15,3,4274,10,53,2026-05-19,Shipped,Web,Customer 53,customer53@example.com,Pune,Maharashtra,2026-05-25,Corporate,Product 15,Fashion,Evergreen,735.0,1095.15,12822,1282.2,11539.8,2205.0,9334.8,80.89
20754,10254,22,4,4411,15,54,2026-06-24,Delivered,Mobile,Customer 54,customer54@example.com,Kochi,Kerala,2026-06-01,Standard,Product 22,Home,BluePeak,994.0,1401.54,17644,2646.6,14997.4,3976.0,11021.4,73.49
20756,10256,36,1,4685,0,56,2026-08-07,Placed,Web,Customer 56,customer56@example.com,Bengaluru,Karnataka,2026-08-07,Corporate,Product 36,Electronics,Aster,1512.0,1890.0,4685,0.0,4685.0,1512.0,3173.0,67.73
20757,10257,43,2,4822,5,57,2026-01-12,Paid,Mobile,Customer 57,customer57@example.com,Hyderabad,Telangana,2026-01-10,Standard,Product 43,Sports,Cobalt,1771.0,2638.79,9644,482.20000000000005,9161.8,3542.0,5619.799999999999,61.34
20758,10258,50,3,4959,10,58,2026-02-17,Shipped,Store,Customer 58,customer58@example.com,Mumbai,Maharashtra,2026-02-13,Premium,Product 50,Fashion,Evergreen,2030.0,2862.3,14877,1487.7,13389.3,6090.0,7299.299999999999,54.52
20759,10259,7,4,5096,15,59,2026-03-22,Delivered,Web,Customer 59,customer59@example.com,Pune,Maharashtra,2026-03-16,Corporate,Product 7,Home,BluePeak,439.0,654.11,20384,3057.6,17326.4,1756.0,15570.400000000001,89.87
20761,10261,21,1,5370,0,61,2026-05-05,Placed,Store,Customer 61,customer61@example.com,Chennai,Tamil Nadu,2026-05-22,Premium,Product 21,Electronics,Aster,957.0,1272.81,5370,0.0,5370.0,957.0,4413.0,82.18
20762,10262,28,2,5507,5,62,2026-06-10,Paid,Web,Customer 62,customer62@example.com,Bengaluru,Karnataka,2026-06-25,Corporate,Product 28,Sports,Cobalt,1216.0,1520.0,11014,550.7,10463.3,2432.0,8031.299999999999,76.76
20763,10263,35,3,5644,10,63,2026-07-15,Shipped,Mobile,Customer 63,customer63@example.com,Hyderabad,Telangana,2026-07-01,Standard,Product 35,Fashion,Evergreen,1475.0,2197.75,16932,1693.2,15238.8,4425.0,10813.8,70.96
20764,10264,42,4,5781,15,64,2026-08-20,Delivered,Store,Customer 64,customer64@example.com,Mumbai,Maharashtra,2026-08-04,Premium,Product 42,Home,BluePeak,1734.0,2444.94,23124,3468.6,19655.4,6936.0,12719.400000000001,64.71
20766,10266,6,1,6055,0,66,2026-02-03,Placed,Mobile,Customer 66,customer66@example.com,Kochi,Kerala,2026-02-10,Standard,Product 6,Electronics,Aster,402.0,566.82,6055,0.0,6055.0,402.0,5653.0,93.36
20767,10267,13,2,6192,5,67,2026-03-08,Paid,Store,Customer 67,customer67@example.com,Chennai,Tamil Nadu,2026-03-13,Premium,Product 13,Sports,Cobalt,661.0,879.13,12384,619.2,11764.8,1322.0,10442.8,88.76
20768,10268,20,3,6329,10,68,2026-04-13,Shipped,Web,Customer 68,customer68@example.com,Bengaluru,Karnataka,2026-04-16,Corporate,Product 20,Fashion,Evergreen,920.0,1150.0,18987,1898.7,17088.3,2760.0,14328.3,83.85
20769,10269,27,4,6466,15,69,2026-05-18,Delivered,Mobile,Customer 69,customer69@example.com,Hyderabad,Telangana,2026-05-19,Standard,Product 27,Home,BluePeak,1179.0,1756.71,25864,3879.6,21984.4,4716.0,17268.4,78.55
20771,10271,41,1,540,0,71,2026-07-01,Placed,Web,Customer 71,customer71@example.com,Pune,Maharashtra,2026-07-25,Corporate,Product 41,Electronics,Aster,1697.0,2257.01,540,0.0,540.0,1697.0,-1157.0,-214.26
20772,10272,48,2,677,5,72,2026-08-06,Paid,Mobile,Customer 72,customer72@example.com,Kochi,Kerala,2026-08-01,Standard,Product 48,Sports,Cobalt,1956.0,2445.0,1354,67.7,1286.3,3912.0,-2625.7,-204.13
20773,10273,5,3,814,10,73,2026-01-11,Shipped,Store,Customer 73,customer73@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 5,Fashion,Evergreen,365.0,485.45,2442,244.20000000000002,2197.8,1095.0,1102.8000000000002,50.18
20774,10274,12,4,951,15,74,2026-02-16,Delivered,Web,Customer 74,customer74@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 12,Home,BluePeak,624.0,780.0,3804,570.6,3233.4,2496.0,737.4000000000001,22.81
20776,10276,26,1,1225,0,76,2026-04-26,Placed,Store,Customer 76,customer76@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 26,Electronics,Aster,1142.0,1610.22,1225,0.0,1225.0,1142.0,83.0,6.78
20777,10277,33,2,1362,5,77,2026-05-04,Paid,Web,Customer 77,customer77@example.com,Pune,Maharashtra,2026-05-16,Corporate,Product 33,Sports,Cobalt,1401.0,1863.33,2724,136.20000000000002,2587.8,2802.0,-214.19999999999982,-8.28
20778,10278,40,3,1499,10,78,2026-06-09,Shipped,Mobile,Customer 78,customer78@example.com,Kochi,Kerala,2026-06-19,Standard,Product 40,Fashion,Evergreen,1660.0,2075.0,4497,449.70000000000005,4047.3,4980.0,-932.6999999999998,-23.04
20779,10279,47,4,1636,15,79,2026-07-14,Delivered,Store,Customer 79,customer79@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 47,Home,BluePeak,1919.0,2859.31,6544,981.5999999999999,5562.4,7676.0,-2113.6000000000004,-38.0
20781,10281,11,1,1910,0,81,2026-01-24,Placed,Mobile,Customer 81,customer81@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 11,Electronics,Aster,587.0,874.63,1910,0.0,1910.0,587.0,1323.0,69.27
20782,10282,18,2,2047,5,82,2026-02-02,Paid,Store,Customer 82,customer82@example.com,Mumbai,Maharashtra,2026-02-04,Premium,Product 18,Sports,Cobalt,846.0,1192.86,4094,204.70000000000002,3889.3,1692.0,2197.3,56.5
20783,10283,25,3,2184,10,83,2026-03-07,Shipped,Web,Customer 83,customer83@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 25,Fashion,Evergreen,1105.0,1469.65,6552,655.2,5896.8,3315.0,2581.8,43.78
20784,10284,32,4,2321,15,84,2026-04-12,Delivered,Mobile,Customer 84,customer84@example.com,Kochi,Kerala,2026-04-10,Standard,Product 32,Home,BluePeak,1364.0,1705.0,9284,1392.6,7891.4,5456.0,2435.3999999999996,30.86
20786,10286,46,1,2595,0,86,2026-06-22,Placed,Web,Customer 86,customer86@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 46,Electronics,Aster,1882.0,2653.62,2595,0.0,2595.0,1882.0,713.0,27.48
20787,10287,3,2,2732,5,87,2026-07-27,Paid,Mobile,Customer 87,customer87@example.com,Hyderabad,Telangana,2026-07-19,Standard,Product 3,Sports,Cobalt,291.0,433.59,5464,273.2,5190.8,582.0,4608.8,88.79
20788,10288,10,3,2869,10,88,2026-08-05,Shipped,Store,Customer 88,customer88@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 10,Fashion,Evergreen,550.0,775.5,8607,860.7,7746.3,1650.0,6096.3,78.7
20789,10289,17,4,3006,15,89,2026-01-10,Delivered,Web,Customer 89,customer89@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 17,Home,BluePeak,809.0,1075.97,12024,1803.6,10220.4,3236.0,6984.4,68.34
20791,10291,31,1,3280,0,91,2026-03-20,Placed,Store,Customer 91,customer91@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 31,Electronics,Aster,1327.0,1977.23,3280,0.0,3280.0,1327.0,1953.0,59.54
20792,10292,38,2,3417,5,92,2026-04-25,Paid,Web,Customer 92,customer92@example.com,Bengaluru,Karnataka,2026-04-07,Corporate,Product 38,Sports,Cobalt,1586.0,2236.26,6834,341.70000000000005,6492.3,3172.0,3320.3,51.14
20793,10293,45,3,3554,10,93,2026-05-03,Shipped,Mobile,Customer 93,customer93@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 45,Fashion,Evergreen,1845.0,2453.85,10662,1066.2,9595.8,5535.0,4060.7999999999993,42.32
20794,10294,2,4,3691,15,94,2026-06-08,Delivered,Store,Customer 94,customer94@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 2,Home,BluePeak,254.0,358.14,14764,2214.6,12549.4,1016.0,11533.4,91.9
20796,10296,16,1,3965,0,96,2026-08-18,Placed,Mobile,Customer 96,customer96@example.com,Kochi,Kerala,2026-08-19,Standard,Product 16,Electronics,Aster,772.0,965.0,3965,0.0,3965.0,772.0,3193.0,80.53
20797,10297,23,2,4102,5,97,2026-01-23,Paid,Store,Customer 97,customer97@example.com,Chennai,Tamil Nadu,2026-01-22,Premium,Product 23,Sports,Cobalt,1031.0,1536.19,8204,410.20000000000005,7793.8,2062.0,5731.8,73.54
20798,10298,30,3,4239,10,98,2026-02-01,Shipped,Web,Customer 98,customer98@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 30,Fashion,Evergreen,1290.0,1818.9,12717,1271.7,11445.3,3870.0,7575.299999999999,66.19
20799,10299,37,4,4376,15,99,2026-03-06,Delivered,Mobile,Customer 99,customer99@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 37,Home,BluePeak,1549.0,2060.17,17504,2625.6,14878.4,6196.0,8682.4,58.36
20801,10301,1,1,4650,0,1,2026-05-16,Placed,Web,Customer 1,customer1@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 1,Electronics,Aster,217.0,288.61,4650,0.0,4650.0,217.0,4433.0,95.33
20802,10302,8,2,4787,5,2,2026-06-21,Paid,Mobile,Customer 2,customer2@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 8,Sports,Cobalt,476.0,595.0,9574,478.70000000000005,9095.3,952.0,8143.299999999999,89.53
20803,10303,15,3,4924,10,3,2026-07-26,Shipped,Store,Customer 3,customer3@example.com,Hyderabad,Telangana,2026-03-10,Standard,Product 15,Fashion,Evergreen,735.0,1095.15,14772,1477.2,13294.8,2205.0,11089.8,83.41
20804,10304,22,4,5061,15,4,2026-08-04,Delivered,Web,Customer 4,customer4@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 22,Home,BluePeak,994.0,1401.54,20244,3036.6,17207.4,3976.0,13231.400000000001,76.89
20806,10306,36,1,5335,0,6,2026-02-14,Placed,Store,Customer 6,customer6@example.com,Kochi,Kerala,2026-06-19,Standard,Product 36,Electronics,Aster,1512.0,1890.0,5335,0.0,5335.0,1512.0,3823.0,71.66
20807,10307,43,2,5472,5,7,2026-03-19,Paid,Web,Customer 7,customer7@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 43,Sports,Cobalt,1771.0,2638.79,10944,547.2,10396.8,3542.0,6854.799999999999,65.93
20808,10308,50,3,5609,10,8,2026-04-24,Shipped,Mobile,Customer 8,customer8@example.com,Bengaluru,Karnataka,2026-08-25,Corporate,Product 50,Fashion,Evergreen,2030.0,2862.3,16827,1682.7,15144.3,6090.0,9054.3,59.79
20809,10309,7,4,5746,15,9,2026-05-02,Delivered,Store,Customer 9,customer9@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 7,Home,BluePeak,439.0,654.11,22984,3447.6,19536.4,1756.0,17780.4,91.01
20811,10311,21,1,6020,0,11,2026-07-12,Placed,Mobile,Customer 11,customer11@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 21,Electronics,Aster,957.0,1272.81,6020,0.0,6020.0,957.0,5063.0,84.1
20812,10312,28,2,6157,5,12,2026-08-17,Paid,Store,Customer 12,customer12@example.com,Kochi,Kerala,2026-04-10,Standard,Product 28,Sports,Cobalt,1216.0,1520.0,12314,615.7,11698.3,2432.0,9266.3,79.21
20813,10313,35,3,6294,10,13,2026-01-22,Shipped,Web,Customer 13,customer13@example.com,Chennai,Tamil Nadu,2026-05-13,Premium,Product 35,Fashion,Evergreen,1475.0,2197.75,18882,1888.2,16993.8,4425.0,12568.8,73.96
20814,10314,42,4,6431,15,14,2026-02-27,Delivered,Mobile,Customer 14,customer14@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 42,Home,BluePeak,1734.0,2444.94,25724,3858.6,21865.4,6936.0,14929.400000000001,68.28
20816,10316,6,1,505,0,16,2026-04-10,Placed,Web,Customer 16,customer16@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 6,Electronics,Aster,402.0,566.82,505,0.0,505.0,402.0,103.0,20.4
20817,10317,13,2,642,5,17,2026-05-15,Paid,Mobile,Customer 17,customer17@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 13,Sports,Cobalt,661.0,879.13,1284,64.2,1219.8,1322.0,-102.20000000000005,-8.38
20818,10318,20,3,779,10,18,2026-06-20,Shipped,Store,Customer 18,customer18@example.com,Kochi,Kerala,2026-02-01,Standard,Product 20,Fashion,Evergreen,920.0,1150.0,2337,233.70000000000002,2103.3,2760.0,-656.6999999999998,-31.22
20819,10319,27,4,916,15,19,2026-07-25,Delivered,Web,Customer 19,customer19@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 27,Home,BluePeak,1179.0,1756.71,3664,549.6,3114.4,4716.0,-1601.6,-51.43
20821,10321,41,1,1190,0,21,2026-01-08,Placed,Store,Customer 21,customer21@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 41,Electronics,Aster,1697.0,2257.01,1190,0.0,1190.0,1697.0,-507.0,-42.61
20822,10322,48,2,1327,5,22,2026-02-13,Paid,Web,Customer 22,customer22@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 48,Sports,Cobalt,1956.0,2445.0,2654,132.70000000000002,2521.3,3912.0,-1390.6999999999998,-55.16
20823,10323,5,3,1464,10,23,2026-03-18,Shipped,Mobile,Customer 23,customer23@example.com,Pune,Maharashtra,2026-07-16,Corporate,Product 5,Fashion,Evergreen,365.0,485.45,4392,439.20000000000005,3952.8,1095.0,2857.8,72.3
20824,10324,12,4,1601,15,24,2026-04-23,Delivered,Store,Customer 24,customer24@example.com,Kochi,Kerala,2026-08-19,Standard,Product 12,Home,BluePeak,624.0,780.0,6404,960.5999999999999,5443.4,2496.0,2947.3999999999996,54.15
20826,10326,26,1,1875,0,26,2026-06-06,Placed,Mobile,Customer 26,customer26@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 26,Electronics,Aster,1142.0,1610.22,1875,0.0,1875.0,1142.0,733.0,39.09
20827,10327,33,2,2012,5,27,2026-07-11,Paid,Store,Customer 27,customer27@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 33,Sports,Cobalt,1401.0,1863.33,4024,201.20000000000002,3822.8,2802.0,1020.8000000000002,26.7
20828,10328,40,3,2149,10,28,2026-08-16,Shipped,Web,Customer 28,customer28@example.com,Mumbai,Maharashtra,2026-04-04,Premium,Product 40,Fashion,Evergreen,1660.0,2075.0,6447,644.7,5802.3,4980.0,822.3000000000002,14.17
20829,10329,47,4,2286,15,29,2026-01-21,Delivered,Mobile,Customer 29,customer29@example.com,Pune,Maharashtra,2026-05-07,Corporate,Product 47,Home,BluePeak,1919.0,2859.31,9144,1371.6,7772.4,7676.0,96.39999999999964,1.24
20831,10331,11,1,2560,0,31,2026-03-04,Placed,Web,Customer 31,customer31@example.com,Chennai,Tamil Nadu,2026-07-13,Premium,Product 11,Electronics,Aster,587.0,874.63,2560,0.0,2560.0,587.0,1973.0,77.07
20832,10332,18,2,2697,5,32,2026-04-09,Paid,Mobile,Customer 32,customer32@example.com,Bengaluru,Karnataka,2026-08-16,Corporate,Product 18,Sports,Cobalt,846.0,1192.86,5394,269.7,5124.3,1692.0,3432.3,66.98
20833,10333,25,3,2834,10,33,2026-05-14,Shipped,Store,Customer 33,customer33@example.com,Hyderabad,Telangana,2026-01-19,Standard,Product 25,Fashion,Evergreen,1105.0,1469.65,8502,850.2,7651.8,3315.0,4336.8,56.68
20834,10334,32,4,2971,15,34,2026-06-19,Delivered,Web,Customer 34,customer34@example.com,Mumbai,Maharashtra,2026-02-22,Premium,Product 32,Home,BluePeak,1364.0,1705.0,11884,1782.6,10101.4,5456.0,4645.4,45.99
20836,10336,46,1,3245,0,36,2026-08-02,Placed,Store,Customer 36,customer36@example.com,Kochi,Kerala,2026-04-01,Standard,Product 46,Electronics,Aster,1882.0,2653.62,3245,0.0,3245.0,1882.0,1363.0,42.0
20837,10337,3,2,3382,5,37,2026-01-07,Paid,Web,Customer 37,customer37@example.com,Chennai,Tamil Nadu,2026-05-04,Premium,Product 3,Sports,Cobalt,291.0,433.59,6764,338.20000000000005,6425.8,582.0,5843.8,90.94
20838,10338,10,3,3519,10,38,2026-02-12,Shipped,Mobile,Customer 38,customer38@example.com,Bengaluru,Karnataka,2026-06-07,Corporate,Product 10,Fashion,Evergreen,550.0,775.5,10557,1055.7,9501.3,1650.0,7851.299999999999,82.63
20839,10339,17,4,3656,15,39,2026-03-17,Delivered,Store,Customer 39,customer39@example.com,Hyderabad,Telangana,2026-07-10,Standard,Product 17,Home,BluePeak,809.0,1075.97,14624,2193.6,12430.4,3236.0,9194.4,73.97
20841,10341,31,1,3930,0,41,2026-05-27,Placed,Mobile,Customer 41,customer41@example.com,Pune,Maharashtra,2026-01-16,Corporate,Product 31,Electronics,Aster,1327.0,1977.23,3930,0.0,3930.0,1327.0,2603.0,66.23
20842,10342,38,2,4067,5,42,2026-06-05,Paid,Store,Customer 42,customer42@example.com,Kochi,Kerala,2026-02-19,Standard,Product 38,Sports,Cobalt,1586.0,2236.26,8134,406.70000000000005,7727.3,3172.0,4555.3,58.95
20843,10343,45,3,4204,10,43,2026-07-10,Shipped,Web,Customer 43,customer43@example.com,Chennai,Tamil Nadu,2026-03-22,Premium,Product 45,Fashion,Evergreen,1845.0,2453.85,12612,1261.2,11350.8,5535.0,5815.799999999999,51.24
20844,10344,2,4,4341,15,44,2026-08-15,Delivered,Mobile,Customer 44,customer44@example.com,Bengaluru,Karnataka,2026-04-25,Corporate,Product 2,Home,BluePeak,254.0,358.14,17364,2604.6,14759.4,1016.0,13743.4,93.12
20846,10346,16,1,4615,0,46,2026-02-25,Placed,Web,Customer 46,customer46@example.com,Mumbai,Maharashtra,2026-06-04,Premium,Product 16,Electronics,Aster,772.0,965.0,4615,0.0,4615.0,772.0,3843.0,83.27
20847,10347,23,2,4752,5,47,2026-03-03,Paid,Mobile,Customer 47,customer47@example.com,Pune,Maharashtra,2026-07-07,Corporate,Product 23,Sports,Cobalt,1031.0,1536.19,9504,475.20000000000005,9028.8,2062.0,6966.799999999999,77.16
20848,10348,30,3,4889,10,48,2026-04-08,Shipped,Store,Customer 48,customer48@example.com,Kochi,Kerala,2026-08-10,Standard,Product 30,Fashion,Evergreen,1290.0,1818.9,14667,1466.7,13200.3,3870.0,9330.3,70.68
20849,10349,37,4,5026,15,49,2026-05-13,Delivered,Web,Customer 49,customer49@example.com,Chennai,Tamil Nadu,2026-01-13,Premium,Product 37,Home,BluePeak,1549.0,2060.17,20104,3015.6,17088.4,6196.0,10892.400000000001,63.74
20851,10351,1,1,5300,0,51,2026-07-23,Placed,Store,Customer 51,customer51@example.com,Hyderabad,Telangana,2026-03-19,Standard,Product 1,Electronics,Aster,217.0,288.61,5300,0.0,5300.0,217.0,5083.0,95.91
20852,10352,8,2,5437,5,52,2026-08-01,Paid,Web,Customer 52,customer52@example.com,Mumbai,Maharashtra,2026-04-22,Premium,Product 8,Sports,Cobalt,476.0,595.0,10874,543.7,10330.3,952.0,9378.3,90.78
